tweet_id,sentiment,SenNumber,author,content,,,,,,,
1957251210,worry,13,ryankelly81,@nassrenj I miss u guys too  I prob won't b bk til august sumtime... But if I come bk anytime b4 then ill 4 sure let u kno!,,,,,,,
1957250995,hate,7,DJinDia,almost everyone can suck my clit right about now. ive had it up to here with people fucking me over !,,,,,,,
1957249686,boredom,2,shaunau,Friday tubes at work are slow..,,,,,,,
1957249526,neutral,9,jbkaruna,Alcohol does not promote weight loss.,,,,,,,
1957249452,sadness,11,_erica,"@kesoleil Oh man, Did Yogg today. Worse than last week.",,,,,,,
1957249164,worry,13,karinamack,Is feeling really bad about goofin' on @NinaParkerTMZ not knowing she really wasn't at the meeting! Dang I'm sorry! Me &amp, my big 'ol mouth,,,,,,
1957249020,neutral,9,bekkalynnerks,Ugh cant sleep on  this bus.  still have like 5 hours,,,,,,,
1957249003,relief,10,sharris11,"missed all the awesome weather, because she was in a movie!",,,,,,,
1957248556,worry,13,jecamooz,@JERI7YN aww you're going back to east coast again?i haven't even seeen you!,,,,,,,
1957248267,worry,13,lauraaa767,its raining  now my hair will gett all gay,,,,,,,
1957248127,hate,7,sunayana,@anant24121986 it is so unfair that all the good rock shows happen only in B'lore and Pune,,,,,,,
1957247855,sadness,11,nevillejohn,Sadly I am bprohibiting myself from tweeting tonight. Sorry,,,,,,,
1957247732,worry,13,Supremacii,@yahyan where did you go babe?,,,,,,,
1957247634,neutral,9,Samm_xo,@jesssicababesss @IvanaE @RachelLock22 DECEMBER... thats like a year away...,,,,,,,
1957247328,sadness,11,kasiandra,"Bike trail - 1, Miss J - 0, two front teeth - 1 1/2.. Hopefully! Vacations suck!",,,,,,,
1957247325,love,8,paul_tarnate,Just finished The Minish Cap. It's a great game! I'll miss Ezlo and Link.,,,,,,,
1957246875,worry,13,missrubyrouge,i pulled a muscle in my neck this morning just feels like its getting more sore,,,,,,,
1957246312,worry,13,megan_hudson,My throat hurts and I can't sleep.,,,,,,,
1957246195,worry,13,maistro86,finally off to bed almost everything is packed gotta be up in about 6 hours to get ready for a double shift of work,,,,,,,
1957245960,sadness,11,Trekstar_32,@chuybe. you left me first .. and left your bed here for me to look at,,,,,,,
1957245904,fun,5,TimDaTiger,"I just watched 7 pounds, maaaannnnnnnnn!",,,,,,,
1957245632,neutral,9,theseang,My wife can't get on the guest list for tomorrows show because it doesn't exist. LAME. I guess no wife at the show.,,,,,,,
1957245567,worry,13,BrookeAmanda,"@allysonalfonso yeahh, yeah its the hifi lol. grr dads being a pain, he said if i dont find anyone to go with i cant go :@",,,,,,,
1957245396,neutral,9,gorgeousapg,madd bored,,,,,,,
1957245151,neutral,9,Joshuah_Pearson,@CHARITY_GANT popularity contest and they think twitter will help.... and it's become trendy,,,,,,,
1957245122,surprise,12,rubyberrry,@ruthchu wat the! you were in riverside??,,,,,,,
1957244537,neutral,9,jak89,"@toddh3284 T, im sooooo bored right now",,,,,,,
1957244523,worry,13,emyquant,I can't find my ipod,,,,,,,
1957244220,worry,13,Dropsofreign,@JonConnelly You can vote every 20 mins I'm on page 2   http://twurl.nl/hxux3o,,,,,,,
1957243718,worry,13,eckodabrat,My baby was so drunk I brought her home for an hour to pass out then carried her to the car,,,,,,,
1957243682,neutral,9,anambanana,"Summer is about to end.  For some, it's just about to start. Hahah.",,,,,,,
1957243516,surprise,12,Kikirowr,@Katarinea Oh wow  ouch...,,,,,,,
1957243451,worry,13,dreemkill,@TreverKeith come back to Perth     I missed the show here!,,,,,,,
1957243299,neutral,9,robfitness,Week-end is over and now it's time to get back to work,,,,,,,
1957243017,love,8,Amanda702,Looking at old pictures... I love it &amp, miss the good ol days,,,,,,
1957242975,love,8,kimislolling,wth is happening with my neck. this is definitely not stiff neck :|,,,,,,,
1957242838,sadness,11,jayTOCIE,@katrinalmoreno and im an idiot for missing their last show,,,,,,,
1957242310,worry,13,lanarsbananars,My tummy still hurts  another cubs game tom...goood night.,,,,,,,
1957242104,empty,3,fresherika,@meeksdigital haven't worked there for a long time but kinda miss it! I miss anna  seen her? i'll prob be in SLO most of the summer! you?,,,,,,,
1957242084,sadness,11,Zosog,"is having the worst week, things really do happen in threes",,,,,,,
1957241801,neutral,9,NassauCT,looks can be deceiving,,,,,,,
1957241621,worry,13,desired_waste,I still miss him... And i dont think he's coming back,,,,,,,
1957241391,neutral,9,rachel_hills,@Salamandroid its not just you - its properly dragged this week,,,,,,,
1957241208,hate,7,LGoodyer09,Have to go to work  typical sunshine and deep sleep, stupid friday.,,,,,,
1957241204,empty,3,KINGmoney,@makavellirayne nah the lights killed the mood now you got to get out my bed,,,,,,,
1957241061,empty,3,artgrrl,@wettingfeld  guess I have to get dressed and be pretty then,,,,,,,
1957240397,worry,13,onastysainto,"can't find Skins on the stacks, @milosundae  90210/The Hills? wdyt?",,,,,,,
1957240070,worry,13,jysla,http://twitpic.com/664oz - this is what happens when i have no models,,,,,,,
1957239665,relief,10,kianne_13,@delta_goodrem should updatd her twitter,,,,,,,
1957239652,worry,13,buggirl1964,It was my baby bros last time singing in front of his school  im so so proud of him !!! but when did i get old  im only 22!,,,,,,,
1957239570,sadness,11,SeXyDreAdhEaD,Rest In Peace  ADaM 12 &amp, GLeNN EPPS.... Gone but never forgotten... what a week ...Loud in da air 4 ya,,,,,,
1957239436,sadness,11,cutthroatpixie,It is kind of lonely when nobody will answer their phone.,,,,,,,
1957239393,worry,13,Lastoadri,@Muhammad_Adel they didn't reply yet.. wait till they confirm.. in case somebody might have translated it already..,,,,,,,
1957238908,neutral,9,NataliaMichelle,@504chucky whats with u hating on becky soo much? ur bio says ur nice....guess not,,,,,,,
1957238725,sadness,11,ghulai,"says I'm still dreaming about that Nikon D60..erRr!  *ate, kuya **PLEASE** lang* huhuh http://plurk.com/p/wxrx5",,,,,,,
1957238515,sadness,11,lady_n,Waiting on the bus! I miss my car,,,,,,,
1957238377,neutral,9,jrj12,..i graduate today,,,,,,,
1957238263,worry,13,Natalija,Insomniaaaaaaa..... all night trying to get a sleep... no luck... and now have to work,,,,,,,
1957238059,love,8,delboy1203,@Snuva Mmmmmm I love curry. Don't have an Oregan though.,,,,,,,
1957237879,worry,13,Lalaaleslie,Ew I have creepy followers,,,,,,,
1957237641,neutral,9,nicemovemumbles,@TLuke08  sometimes going and doing other stuff cures that,,,,,,,
1957237598,hate,7,Jady0903,"Change my hairstyle,but it isn't good as it supposed to be N don't wealth that much money..  hate that hairdresser~~",,,,,,,
1957237503,hate,7,utehbaik,and this stupid wireless wont work downstairs,,,,,,,
1957237366,worry,13,Dleelee,sitting in school  sucks to be me!,,,,,,,
1957236960,neutral,9,laurenggraves,Jay Leno has one more show left as the host of The Tonight Show,,,,,,,
1957236672,sadness,11,prempanicker,@greco31 I've been trying not to think about that!,,,,,,,
1957236446,surprise,12,viintagedresses,wow i have no friends on twitter,,,,,,,
1957236286,neutral,9,BubbleFreeze,"@workhomexpert Nope, re-reading it all over again.     No offense meant",,,,,,,
1957235177,surprise,12,sh00tingxstarr,"gonna dream about my prince charming tonight, n see if everything goes back to normal. I really hope so   &lt;3",,,,,,,
1957235120,sadness,11,Lilytyger,sad that will have to leave my beautiful apartment,,,,,,,
1957234958,neutral,9,jesssicababesss,I cant watch anythgin till tonight,,,,,,,
1957233929,hate,7,geoffchapman,Just watched The Goode Family premiere online... And I think this may be the last episode I watch. It's pretty amazingly mediocre  pass.,,,,,,,
1957233877,sadness,11,popthebob,I should go get a life. Sam just texted me 'Phuture tonight?'  http://sgBEAT.com/pic/81/,,,,,,,
1957233540,worry,13,lilcortez4ever,tummy hurts,,,,,,,
1957233475,neutral,9,neonpowerbomb,@gettothefalcon i miss that too,,,,,,,
1957233257,surprise,12,Hail_zzz,Gonna go watch Shorty Street &amp, then prison break marathon then bed maybe. Nobodies texting me!,,,,,,
1957232619,fun,5,lowennn,is it unny today or not? taking too long to decide haha. i wna get a tan,,,,,,,
1957232185,love,8,carysfelicity,I am watching Blood + on veoh episode 19 love the music.wishing i could watch the live action but not old enough,,,,,,,
1957231863,neutral,9,murdkipz,I don't remember what i text to twitter to get a list of commands  halp,,,,,,,
1957231837,neutral,9,Praxilla,Gotta go back out there.,,,,,,,
1957231506,hate,7,elliejanexo,Omg grr my parents left probably 15 minutes ago to belgium and typical i wake up a stupid o'clock,,,,,,,
1957231223,worry,13,sylenc,Damnit. I have run out of candy coated books.,,,,,,,
1957231014,hate,7,7immizzle,@MissMadalena err i think they're like 15 bucks a ticket cause its 3D too. too expensive,,,,,,,
1957230653,worry,13,StephiieG,@andyclemmensen you didnt send me the text,,,,,,,
1957230570,love,8,MolliexD,just got Up and going to get ready to go to meadowhall ,) can't believe my internet broke yesterday  GUTTED,,,,,,
1957230479,boredom,2,Jen_Paris,Feeling nauseous and can't sleep.,,,,,,,
1957230433,worry,13,eunicesandoval,My face an my arms. Tragic. Seriously.,,,,,,,
1957230282,neutral,9,Lexylovesyoutoo,Def wants to cuddle it out maybe play but has no one to do it with the bc is far away,,,,,,,
1957230190,love,8,its_MaiMai,@MaritessDeLeon aww tessy wanna hug?,,,,,,,
1957229627,surprise,12,DjDATZ,"@mandy2610 and @esko yea, just confirmed that this game indeed is already patched...  LOL guess you'll have to help me tomorrow ;)",,,,,,,
1957229464,worry,13,kimhallows,is feeling really sick,,,,,,,
1957228684,worry,13,wyzyeeyez,mary hates me again  i wana walmart it butno one wants to go,,,,,,,
1957228670,sadness,11,BillSykes,Why are the sinks in hospital toilets so low? Now the crotch of my grey suit is spattered with water! Just in time for Physio,,,,,,,
1957228512,empty,3,prem_k,Unstable broadband and electricity taking toll on my mental stability.,,,,,,,
1957228449,sadness,11,serinurshira,I'm going to miss Miss Suhana,,,,,,,
1957228324,neutral,9,jemma_r,"the swine flu is in robina, gold coast",,,,,,,
1957228264,neutral,9,libster_t,"Nina was on my lap, but just decided to jump off",,,,,,,
1957228259,worry,13,VictoriaDoyle,wow i'm really reallly ill,,,,,,,
1957228023,surprise,12,heyyitskate,arrrgh. i'm bored. so bored. there's nothing to do except slouch at the computer all day long.,,,,,,,
1957227877,worry,13,bella456,@rsuenaga im not at litle oven tonight,,,,,,,
1957227794,neutral,9,fruityalexia,@GeoffComma no fair,,,,,,,
1957227657,surprise,12,sarahmars,@hudaaaa eeeeeeeeeeeeee i jealous sia i didnt get to seee,,,,,,,
1957227521,sadness,11,CaptiveHeart,@Jessicaveronica you guys gonna tour with Short Stack again? I missed your last tour  Me friend went and said it was mad!,,,,,,,
1957227285,relief,10,_ranna,@DHughesy ME! I wanted to go.,,,,,,,
1957227155,neutral,9,JenniferRhea,Just finished watching &quot,Marley and Me&quot,,,,,,
1957227127,worry,13,jadedlioness,"Awake, no migrane (yey) but tummy is hurting, evil IBS",,,,,,,
1957227060,neutral,9,PatitosMom,I want a Monte Cristo sandwich sooo... BAd!!!,,,,,,,
1957226828,neutral,9,Isil_Loves_Mcr,"@Wolfie85 @christelmcr Ah  sameway Yet,@mikeyway has 2006 votes ((.We need more vote :'D",,,,,,,
1957226827,worry,13,aporajita,"Hospitals unnerve me  ~  waiting for the Doc, flipping thru magazines  ~",,,,,,,
1957225624,worry,13,ce1es,"meh, almost didn't sleep, ain't finished anything, I'm close to cancel the Dokomi",,,,,,,
1957225620,surprise,12,nancyyeh,Where are all you Motivated/Determined/wannabe sexy successful young professionals!??! I might really have to join a BNI if there is no1!,,,,,,,
1957225471,sadness,11,doctornaughty,"bout to watch notorious cause that's how i'm feelin now. wish i could eat something, but i can't.  surgery tomorrow. no food til saturday",,,,,,,
1957225139,relief,10,Sept7th,@kimberlymdg I had fun tonight! I'll leave you with this...Brandi Carlile will be in Dallas today.  We should just sneak into the show!,,,,,,,
1957224712,sadness,11,camcamaussie,2orw!!!!! Nooooooo I want to go back to Newcastle!!!!,,,,,,,
1957224476,surprise,12,ItsTheNeeNee,"My Pandora is hitten hard, why can't real radio play great music like this",,,,,,,
1957224368,sadness,11,omgitsafox,@Saresa And I feel your pain.,,,,,,,
1957224360,sadness,11,Reggiekc,Had a awesome time 2. Got2meet brandon rhyder! Unfortunatly i can't sleep n tomorrow.  back 2 the ole job. @pattymlt got my game face on!,,,,,,,
1957223957,relief,10,vanessaleighh,"@ddlovato, ahhhhhhh so excited for july 21 (: ecxept stupid australia won't get it til like decembbberrrrrrrr  but stilll ahhh! congratss.",,,,,,,
1957223709,worry,13,BenZ17,Complicated with a dream,,,,,,,
1957223703,happiness,6,successfool,@ColeDavid had  a little family party tonight   hope it rocked,,,,,,,
1957223405,worry,13,zoziekins,@FrankieTheSats people are pathetic  how do u know some one is trying?,,,,,,,
1957223393,sadness,11,gfunkunit,@Brookeleeadams hang in there- health should be priority #1 right now! i do hate seeing good people get mistreated so i'm genuinely sorry,,,,,,,
1957222804,worry,13,JCTurner,Got a flat on the way in today - Pot hole. Another thing to tick off the &quot,crap things that can happen in a week&quot, list,,,,,
1957222771,worry,13,EmaMolly,"@relly1 Hopfully a quiet one @ home,,, No cash to do anything  Then u coming 2 the pub 2moz 2 watch the Pups???",,,,,,,
1957221717,worry,13,SheeqS,4 cases of swine flu!,,,,,,,
1957220978,worry,13,kait_duh,weebo is dying,,,,,,,
1957220804,love,8,feelthesexism,i wanna be love drunk,,,,,,,
1957220173,worry,13,kimmiecubaby,happy to b home .. then my mind wanders an I can't sleep,,,,,,,
1957219315,relief,10,djmobeatz,@KevinDavis1914  .... It was just alriiightt,,,,,,,
1957219313,worry,13,GodsEmerald,Never has a chance of sleeping before midnight  my mind is so tired......,,,,,,,
1957219264,sadness,11,pauiieee,i miss seeing fireflies.....,,,,,,,
1957219077,worry,13,quinniesin,"still has half a math worksheet, science WB pages + worksheet, and english to go! feels a sniffle and dry eyes coming along too.",,,,,,,
1957219010,sadness,11,prettysmile4u,"wants to listen to musiq soulchild, but it is not on the iPod",,,,,,,
1957218864,empty,3,pachieshee,wants to go home.,,,,,,,
1957218793,hate,7,DInstros,dam it keeps rainin on me,,,,,,,
1957218733,worry,13,cupcake_kayla,@lizhodgins I heard your moving to Sydney next year im not happy,,,,,,,
1957218667,neutral,9,CallMeKellz,@ANAIZZ you might want to get some rest...i promise you wont retain the knowledge sleepy,,,,,,,
1957218626,worry,13,v2black,"have to wear my glasses today, cos my right eye is swollen and i don't know why",,,,,,,
1957218610,hate,7,LenasLife,"this sucks i'm tweetless...and i f'n hate money, why does it have to be an issue",,,,,,,
1957218546,neutral,9,bugyboo,I hate TweetDeck when it reaches access limits,,,,,,,
1957217758,boredom,2,kazkiely,Tweeting from the tarmac at Cork Airport. Delayed,,,,,,,
1957217150,worry,13,Rachecullen,@tanyaDlove whats up? im sad  you didnt text today.,,,,,,,
1957216827,fun,5,shellsandcheese,I just spent 2 hours playing TF2 and I don't think I'm any better at it than when I started.,,,,,,,
1957216783,fun,5,xoxnicoco,i wish i was at @angelcore's burning trees and trying on dresses...,,,,,,,
1957216776,sadness,11,PetteB,Wish I was at sri panwa now,,,,,,,
